ID;DATE;ISO_3;PAYS;ID_PAYS;REGION;ID_REGION;CONTAMINES;DECES;GUERIS;CONTAMINES_FEMME;CONTAMINES_HOMME;CONTAMINES_GENRE_NON_SPECIFIE;SOURCE;
3068;08/09/2020;GHA;Ghana;4;Eastern;33;1;;2;;;1;Service de la Santé du Ghana;
3069;08/09/2020;GHA;Ghana;4;Upper West;34;0;;0;0;0;0;Service de la Santé du Ghana;
3070;08/09/2020;GHA;Ghana;4;Volta;35;0;;3;0;0;0;Service de la Santé du Ghana;
3071;08/09/2020;GHA;Ghana;4;Oti;36;0;;0;0;0;0;Service de la Santé du Ghana;
3072;08/09/2020;GHA;Ghana;4;North East;37;0;;0;0;0;0;Service de la Santé du Ghana;
3073;08/09/2020;GHA;Ghana;4;Western North;38;0;;0;0;0;0;Service de la Santé du Ghana;
3074;08/09/2020;GHA;Ghana;4;Savannah;39;0;;0;0;0;0;Service de la Santé du Ghana;
3075;08/09/2020;GHA;Ghana;4;Bono;40;0;;0;0;0;0;Service de la Santé du Ghana;
3076;08/09/2020;GHA;Ghana;4;Bono East;41;1;;0;;;1;Service de la Santé du Ghana;
3077;08/09/2020;GHA;Ghana;4;Non spécifié;42;0;1;0;0;0;0;Service de la Santé du Ghana;
3078;09/09/2020;GHA;Ghana;4;Ashanti;26;0;0;19;0;0;0;Service de la Santé du Ghana;
3079;09/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;11;0;0;0;Service de la Santé du Ghana;
3080;09/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3081;09/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3082;09/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;89;0;0;0;Service de la Santé du Ghana;
3083;09/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3084;09/09/2020;GHA;Ghana;4;Western;32;0;0;2;0;0;0;Service de la Santé du Ghana;
3085;09/09/2020;GHA;Ghana;4;Eastern;33;0;0;3;0;0;0;Service de la Santé du Ghana;
3086;09/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3087;09/09/2020;GHA;Ghana;4;Volta;35;0;0;2;0;0;0;Service de la Santé du Ghana;
3088;09/09/2020;GHA;Ghana;4;Oti;36;0;0;2;0;0;0;Service de la Santé du Ghana;
3089;09/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3090;09/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3091;09/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3092;09/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3093;09/09/2020;GHA;Ghana;4;Bono East;41;0;0;1;0;0;0;Service de la Santé du Ghana;
3094;09/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3095;10/09/2020;GHA;Ghana;4;Ashanti;26;0;0;6;0;0;0;Service de la Santé du Ghana;
3096;10/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3097;10/09/2020;GHA;Ghana;4;Central;28;0;0;96;0;0;0;Service de la Santé du Ghana;
3098;10/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3099;10/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;58;0;0;0;Service de la Santé du Ghana;
3100;10/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3101;10/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3102;10/09/2020;GHA;Ghana;4;Eastern;33;0;0;2;0;0;0;Service de la Santé du Ghana;
3103;10/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3104;10/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3105;10/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3106;10/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3107;10/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3108;10/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3109;10/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3110;10/09/2020;GHA;Ghana;4;Bono East;41;0;0;8;0;0;0;Service de la Santé du Ghana;
3111;10/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3112;11/09/2020;GHA;Ghana;4;Ashanti;26;11;;19;;;11;Service de la Santé du Ghana;
3113;11/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;;7;0;0;0;Service de la Santé du Ghana;
3114;11/09/2020;GHA;Ghana;4;Central;28;0;;0;0;0;0;Service de la Santé du Ghana;
3115;11/09/2020;GHA;Ghana;4;Upper East;29;0;;0;0;0;0;Service de la Santé du Ghana;
3116;11/09/2020;GHA;Ghana;4;Greater Accra;30;147;;0;;;147;Service de la Santé du Ghana;
3117;11/09/2020;GHA;Ghana;4;Northern;31;0;;0;0;0;0;Service de la Santé du Ghana;
3118;11/09/2020;GHA;Ghana;4;Western;32;0;;0;0;0;0;Service de la Santé du Ghana;
3119;11/09/2020;GHA;Ghana;4;Eastern;33;5;;12;;;5;Service de la Santé du Ghana;
3120;11/09/2020;GHA;Ghana;4;Upper West;34;0;;0;0;0;0;Service de la Santé du Ghana;
3121;11/09/2020;GHA;Ghana;4;Volta;35;0;;0;0;0;0;Service de la Santé du Ghana;
3122;11/09/2020;GHA;Ghana;4;Oti;36;1;;0;;;1;Service de la Santé du Ghana;
3123;11/09/2020;GHA;Ghana;4;North East;37;0;;0;0;0;0;Service de la Santé du Ghana;
3124;11/09/2020;GHA;Ghana;4;Western North;38;0;;0;0;0;0;Service de la Santé du Ghana;
3125;11/09/2020;GHA;Ghana;4;Savannah;39;0;;0;0;0;0;Service de la Santé du Ghana;
3126;11/09/2020;GHA;Ghana;4;Bono;40;0;;0;0;0;0;Service de la Santé du Ghana;
3127;11/09/2020;GHA;Ghana;4;Bono East;41;3;;0;;;3;Service de la Santé du Ghana;
3128;11/09/2020;GHA;Ghana;4;Non spécifié;42;0;8;0;0;0;0;Service de la Santé du Ghana;
3129;12/09/2020;GHA;Ghana;4;Ashanti;26;5;0;0;;;5;Service de la Santé du Ghana;
3130;12/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3131;12/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3132;12/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3133;12/09/2020;GHA;Ghana;4;Greater Accra;30;49;0;107;;;49;Service de la Santé du Ghana;
3134;12/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3135;12/09/2020;GHA;Ghana;4;Western;32;0;0;5;0;0;0;Service de la Santé du Ghana;
3136;12/09/2020;GHA;Ghana;4;Eastern;33;0;0;2;0;0;0;Service de la Santé du Ghana;
3137;12/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3138;12/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3139;12/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3140;12/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3141;12/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3142;12/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3143;12/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3144;12/09/2020;GHA;Ghana;4;Bono East;41;0;0;4;0;0;0;Service de la Santé du Ghana;
3145;12/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3146;13/09/2020;GHA;Ghana;4;Ashanti;26;3;0;0;;;3;Service de la Santé du Ghana;
3147;13/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3148;13/09/2020;GHA;Ghana;4;Central;28;14;0;0;;;14;Service de la Santé du Ghana;
3149;13/09/2020;GHA;Ghana;4;Upper East;29;6;0;0;;;6;Service de la Santé du Ghana;
3150;13/09/2020;GHA;Ghana;4;Greater Accra;30;34;0;98;;;34;Service de la Santé du Ghana;
3151;13/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3152;13/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3153;13/09/2020;GHA;Ghana;4;Eastern;33;0;0;0;0;0;0;Service de la Santé du Ghana;
3154;13/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3155;13/09/2020;GHA;Ghana;4;Volta;35;1;0;1;;;1;Service de la Santé du Ghana;
3156;13/09/2020;GHA;Ghana;4;Oti;36;1;0;0;;;1;Service de la Santé du Ghana;
3157;13/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3158;13/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3159;13/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3160;13/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3161;13/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3162;13/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3163;14/09/2020;GHA;Ghana;4;Ashanti;26;0;0;4;0;0;0;Service de la Santé du Ghana;
3164;14/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3165;14/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3166;14/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3167;14/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;70;0;0;0;Service de la Santé du Ghana;
3168;14/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3169;14/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3170;14/09/2020;GHA;Ghana;4;Eastern;33;0;0;1;0;0;0;Service de la Santé du Ghana;
3171;14/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3172;14/09/2020;GHA;Ghana;4;Volta;35;0;0;1;0;0;0;Service de la Santé du Ghana;
3173;14/09/2020;GHA;Ghana;4;Oti;36;0;0;1;0;0;0;Service de la Santé du Ghana;
3174;14/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3175;14/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3176;14/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3177;14/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3178;14/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3179;14/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3180;15/09/2020;GHA;Ghana;4;Ashanti;26;0;0;6;0;0;0;Service de la Santé du Ghana;
3181;15/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3182;15/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3183;15/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3184;15/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;49;0;0;0;Service de la Santé du Ghana;
3185;15/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3186;15/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3187;15/09/2020;GHA;Ghana;4;Eastern;33;0;0;1;0;0;0;Service de la Santé du Ghana;
3188;15/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3189;15/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3190;15/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3191;15/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3192;15/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3193;15/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3194;15/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3195;15/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3196;15/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3197;16/09/2020;GHA;Ghana;4;Ashanti;26;6;;12;;;6;Service de la Santé du Ghana;
3198;16/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;;0;0;0;0;Service de la Santé du Ghana;
3199;16/09/2020;GHA;Ghana;4;Central;28;3;;13;;;3;Service de la Santé du Ghana;
3200;16/09/2020;GHA;Ghana;4;Upper East;29;0;;0;0;0;0;Service de la Santé du Ghana;
3201;16/09/2020;GHA;Ghana;4;Greater Accra;30;136;;0;;;136;Service de la Santé du Ghana;
3202;16/09/2020;GHA;Ghana;4;Northern;31;0;;0;0;0;0;Service de la Santé du Ghana;
3203;16/09/2020;GHA;Ghana;4;Western;32;0;;0;0;0;0;Service de la Santé du Ghana;
3204;16/09/2020;GHA;Ghana;4;Eastern;33;1;;27;;;1;Service de la Santé du Ghana;
3205;16/09/2020;GHA;Ghana;4;Upper West;34;0;;0;0;0;0;Service de la Santé du Ghana;
3206;16/09/2020;GHA;Ghana;4;Volta;35;0;;0;0;0;0;Service de la Santé du Ghana;
3207;16/09/2020;GHA;Ghana;4;Oti;36;2;;0;;;2;Service de la Santé du Ghana;
3208;16/09/2020;GHA;Ghana;4;North East;37;0;;0;0;0;0;Service de la Santé du Ghana;
3209;16/09/2020;GHA;Ghana;4;Western North;38;0;;0;0;0;0;Service de la Santé du Ghana;
3210;16/09/2020;GHA;Ghana;4;Savannah;39;0;;0;0;0;0;Service de la Santé du Ghana;
3211;16/09/2020;GHA;Ghana;4;Bono;40;0;;0;0;0;0;Service de la Santé du Ghana;
3212;16/09/2020;GHA;Ghana;4;Bono East;41;0;;0;0;0;0;Service de la Santé du Ghana;
3213;16/09/2020;GHA;Ghana;4;Non spécifié;42;0;3;0;0;0;0;Service de la Santé du Ghana;
3214;17/09/2020;GHA;Ghana;4;Ashanti;26;2;0;4;;;2;Service de la Santé du Ghana;
3215;17/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3216;17/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3217;17/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3218;17/09/2020;GHA;Ghana;4;Greater Accra;30;98;0;63;;;98;Service de la Santé du Ghana;
3219;17/09/2020;GHA;Ghana;4;Northern;31;19;0;0;;;19;Service de la Santé du Ghana;
3220;17/09/2020;GHA;Ghana;4;Western;32;3;0;3;;;3;Service de la Santé du Ghana;
3221;17/09/2020;GHA;Ghana;4;Eastern;33;1;0;2;;;1;Service de la Santé du Ghana;
3222;17/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3223;17/09/2020;GHA;Ghana;4;Volta;35;1;0;0;;;1;Service de la Santé du Ghana;
3224;17/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3225;17/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3226;17/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3227;17/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3228;17/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3229;17/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3230;17/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3231;18/09/2020;GHA;Ghana;4;Ashanti;26;10;0;6;;;10;Service de la Santé du Ghana;
3232;18/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3233;18/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3234;18/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3235;18/09/2020;GHA;Ghana;4;Greater Accra;30;38;0;75;;;38;Service de la Santé du Ghana;
3236;18/09/2020;GHA;Ghana;4;Northern;31;0;0;19;0;0;0;Service de la Santé du Ghana;
3237;18/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3238;18/09/2020;GHA;Ghana;4;Eastern;33;3;0;5;;;3;Service de la Santé du Ghana;
3239;18/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3240;18/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3241;18/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3242;18/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3243;18/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3244;18/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3245;18/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3246;18/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3247;18/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3248;19/09/2020;GHA;Ghana;4;Ashanti;26;0;0;0;0;0;0;Service de la Santé du Ghana;
3249;19/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3250;19/09/2020;GHA;Ghana;4;Central;28;0;0;3;0;0;0;Service de la Santé du Ghana;
3251;19/09/2020;GHA;Ghana;4;Upper East;29;4;0;3;;;4;Service de la Santé du Ghana;
3252;19/09/2020;GHA;Ghana;4;Greater Accra;30;46;0;15;;;46;Service de la Santé du Ghana;
3253;19/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3254;19/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3255;19/09/2020;GHA;Ghana;4;Eastern;33;2;0;0;;;2;Service de la Santé du Ghana;
3256;19/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3257;19/09/2020;GHA;Ghana;4;Volta;35;1;0;0;;;1;Service de la Santé du Ghana;
3258;19/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3259;19/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3260;19/09/2020;GHA;Ghana;4;Western North;38;0;0;10;0;0;0;Service de la Santé du Ghana;
3261;19/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3262;19/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3263;19/09/2020;GHA;Ghana;4;Bono East;41;0;0;1;0;0;0;Service de la Santé du Ghana;
3264;19/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3265;20/09/2020;GHA;Ghana;4;Ashanti;26;0;;1;0;0;0;Service de la Santé du Ghana;
3266;20/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;;0;0;0;0;Service de la Santé du Ghana;
3267;20/09/2020;GHA;Ghana;4;Central;28;0;;0;0;0;0;Service de la Santé du Ghana;
3268;20/09/2020;GHA;Ghana;4;Upper East;29;0;;0;0;0;0;Service de la Santé du Ghana;
3269;20/09/2020;GHA;Ghana;4;Greater Accra;30;34;;0;;;34;Service de la Santé du Ghana;
3270;20/09/2020;GHA;Ghana;4;Northern;31;0;;0;0;0;0;Service de la Santé du Ghana;
3271;20/09/2020;GHA;Ghana;4;Western;32;0;;0;0;0;0;Service de la Santé du Ghana;
3272;20/09/2020;GHA;Ghana;4;Eastern;33;0;;0;0;0;0;Service de la Santé du Ghana;
3273;20/09/2020;GHA;Ghana;4;Upper West;34;0;;0;0;0;0;Service de la Santé du Ghana;
3274;20/09/2020;GHA;Ghana;4;Volta;35;0;;5;0;0;0;Service de la Santé du Ghana;
3275;20/09/2020;GHA;Ghana;4;Oti;36;0;;0;0;0;0;Service de la Santé du Ghana;
3276;20/09/2020;GHA;Ghana;4;North East;37;0;;0;0;0;0;Service de la Santé du Ghana;
3277;20/09/2020;GHA;Ghana;4;Western North;38;0;;0;0;0;0;Service de la Santé du Ghana;
3278;20/09/2020;GHA;Ghana;4;Savannah;39;0;;0;0;0;0;Service de la Santé du Ghana;
3279;20/09/2020;GHA;Ghana;4;Bono;40;0;;0;0;0;0;Service de la Santé du Ghana;
3280;20/09/2020;GHA;Ghana;4;Bono East;41;0;;3;0;0;0;Service de la Santé du Ghana;
3281;20/09/2020;GHA;Ghana;4;Non spécifié;42;0;2;0;0;0;0;Service de la Santé du Ghana;
3282;21/09/2020;GHA;Ghana;4;Ashanti;26;0;0;1;0;0;0;Service de la Santé du Ghana;
3283;21/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3284;21/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3285;21/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3286;21/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;115;0;0;0;Service de la Santé du Ghana;
3287;21/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3288;21/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3289;21/09/2020;GHA;Ghana;4;Eastern;33;0;0;1;0;0;0;Service de la Santé du Ghana;
3290;21/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3291;21/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3292;21/09/2020;GHA;Ghana;4;Oti;36;0;0;1;0;0;0;Service de la Santé du Ghana;
3293;21/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3294;21/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3295;21/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3296;21/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3297;21/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3298;21/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3299;22/09/2020;GHA;Ghana;4;Ashanti;26;0;0;3;0;0;0;Service de la Santé du Ghana;
3300;22/09/2020;GHA;Ghana;4;Brong Ahafo;27;0;0;0;0;0;0;Service de la Santé du Ghana;
3301;22/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3302;22/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3303;22/09/2020;GHA;Ghana;4;Greater Accra;30;0;0;154;0;0;0;Service de la Santé du Ghana;
3304;22/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3305;22/09/2020;GHA;Ghana;4;Western;32;0;0;0;0;0;0;Service de la Santé du Ghana;
3306;22/09/2020;GHA;Ghana;4;Eastern;33;0;0;3;0;0;0;Service de la Santé du Ghana;
3307;22/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3308;22/09/2020;GHA;Ghana;4;Volta;35;0;0;0;0;0;0;Service de la Santé du Ghana;
3309;22/09/2020;GHA;Ghana;4;Oti;36;0;0;0;0;0;0;Service de la Santé du Ghana;
3310;22/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
3311;22/09/2020;GHA;Ghana;4;Western North;38;0;0;0;0;0;0;Service de la Santé du Ghana;
3312;22/09/2020;GHA;Ghana;4;Savannah;39;0;0;0;0;0;0;Service de la Santé du Ghana;
3313;22/09/2020;GHA;Ghana;4;Bono;40;0;0;0;0;0;0;Service de la Santé du Ghana;
3314;22/09/2020;GHA;Ghana;4;Bono East;41;0;0;0;0;0;0;Service de la Santé du Ghana;
3315;22/09/2020;GHA;Ghana;4;Non spécifié;42;0;0;0;0;0;0;Service de la Santé du Ghana;
3316;23/09/2020;GHA;Ghana;4;Ashanti;26;0;0;2;0;0;0;Service de la Santé du Ghana;
3317;23/09/2020;GHA;Ghana;4;Brong Ahafo;27;3;0;0;;;3;Service de la Santé du Ghana;
3318;23/09/2020;GHA;Ghana;4;Central;28;0;0;0;0;0;0;Service de la Santé du Ghana;
3319;23/09/2020;GHA;Ghana;4;Upper East;29;0;0;0;0;0;0;Service de la Santé du Ghana;
3320;23/09/2020;GHA;Ghana;4;Greater Accra;30;212;0;34;;;212;Service de la Santé du Ghana;
3321;23/09/2020;GHA;Ghana;4;Northern;31;0;0;0;0;0;0;Service de la Santé du Ghana;
3322;23/09/2020;GHA;Ghana;4;Western;32;2;0;0;;;2;Service de la Santé du Ghana;
3323;23/09/2020;GHA;Ghana;4;Eastern;33;11;0;5;;;11;Service de la Santé du Ghana;
3324;23/09/2020;GHA;Ghana;4;Upper West;34;0;0;0;0;0;0;Service de la Santé du Ghana;
3325;23/09/2020;GHA;Ghana;4;Volta;35;1;0;0;;;1;Service de la Santé du Ghana;
3326;23/09/2020;GHA;Ghana;4;Oti;36;1;0;0;;;1;Service de la Santé du Ghana;
3327;23/09/2020;GHA;Ghana;4;North East;37;0;0;0;0;0;0;Service de la Santé du Ghana;
